50.99043,Camera Rig (1)
55.86705,Camera Rig (2)
59.57517,Camera Rig (3)
63.16246,Camera Rig (4)
67.03862,Camera Rig (3)
69.99278,Camera Rig (5)
72.65817,Camera Rig (3)
76.70083,Camera Rig (6)
80.53226,Camera Rig (3)
86.83017,Camera Rig (7)
88.87321,Camera Rig (3)
91.66089,Camera Rig (8)
95.49231,Camera Rig (3)
97.2916,Camera Rig (8)
98.86845,Camera Rig (3)
100.8261,Camera Rig (2)
104.6214,Camera Rig (3)
112.04,Camera Rig (5)
114.8279,Camera Rig (3)
118.6161,Camera Rig (2)
121.0341,Camera Rig (3)
124.8337,Camera Rig (2)
127.7443,Camera Rig (3)
129.5327,Camera Rig (8)
136.3737,Camera Rig (3)
138.4953,Camera Rig (8)
142.282,Camera Rig (3)
145.4919,Camera Rig (8)
149.2457,Camera Rig (3)
151.4562,Camera Rig (9)
155.5318,Camera Rig (3)
162.586,Camera Rig (7)
167.7041,Camera Rig (10)
170.0151,Camera Rig (7)
173.8568,Camera Rig (10)
177.3006,Camera Rig (7)
181.1314,Camera Rig (10)
184.1641,Camera Rig (7)
188.0395,Camera Rig (10)
190.0503,Camera Rig (7)
193.8368,Camera Rig (10)
195.9149,Camera Rig (11)
197.835,Camera Rig (10)
199.5525,Camera Rig (11)
203.4216,Camera Rig (10)
206.9643,Camera Rig (12)
213.0394,Camera Rig (10)
218.7929,Camera Rig (11)
221.9575,Camera Rig (10 bis)
237.6842,Camera Rig (11 bis)
238.6165,Camera Rig (10 bis)
240.2721,Camera Rig (11 bis)
242.0707,Camera Rig (13)
257.8307,Camera Rig (14)
260.5403,Camera Rig (13)
270.6599,Camera Rig (15)
273.2016,Camera Rig (13)
280.5431,Camera Rig (14)
284.3746,Camera Rig (16)
287.4183,Camera Rig (15)
289.1718,Camera Rig (16)
317.4259,Camera Rig (14)
320.9243,Camera Rig (17)
323.0006,Camera Rig (18)
324.8331,Camera Rig (17)
329.0093,Camera Rig (18)
330.8416,Camera Rig (17)
334.1287,Camera Rig (18)
336.883,Camera Rig (17)
338.6156,Camera Rig (19)
342.5697,Camera Rig (20)
345.6349,Camera Rig (21)
349.855,Camera Rig (20)
351.9437,Camera Rig (21)
353.6534,Camera Rig (20)
357.3517,Camera Rig (21)
358.8508,Camera Rig (20)
358.9965,Camera Rig (2)
359.9723,Camera Rig (22)
361.0251,Camera Rig (23)
366.6357,Camera Rig (24)
369.057,Camera Rig (23)
371.6558,Camera Rig (25)
374.1211,Camera Rig (23)
376.8843,Camera Rig (25)
384.6355,Camera Rig (26)
392.7651,Camera Rig (24)
395.6747,Camera Rig (27)
404.5214,Camera Rig (28)
409.3721,Camera Rig (29)
410.9121,Camera Rig (28)
413.4666,Camera Rig (30)
416.7874,Camera Rig (31)
419.976,Camera Rig (32)
421.9907,Camera Rig (33)
432.3002,Camera Rig (34)
435.4215,Camera Rig (33)
451.2246,Camera Rig (34)
456.2553,Camera Rig (33)
459.4668,Camera Rig (34)
464.1178,Camera Rig (33)
471.5487,Camera Rig (35)
476.2016,Camera Rig (36)
480.201,Camera Rig (35)
484.6504,Camera Rig (37)
487.9409,Camera Rig (38)
491.2393,Camera Rig (39)
492.6718,Camera Rig (38)
494.506,Camera Rig (40)
496.2479,Camera Rig (41)
498.1376,Camera Rig (40)
500.036,Camera Rig (41)
501.6576,Camera Rig (40)
502.157,Camera Rig (41)
502.7911,Camera Rig (42)
503.1339,Camera Rig (43)
504.0224,Camera Rig (44)
506.1877,Camera Rig (45)
507.7101,Camera Rig (46)
508.0871,Camera Rig (47)
510.3087,Camera Rig (48)
516.8051,Camera Rig (49)
518.2156,Camera Rig (50)
521.4257,Camera Rig (51)
529.6219,Camera Rig (52)
531.2495,Camera Rig (53)
542.6709,Camera Rig (52)
546.1689,Camera Rig (54)
